frames,neutral,happy,sad,angry,fearful,disgusted,surprised
0,0.9991501569747925,4.0447637729812413e-05,2.226188371423632e-05,3.944625495932996e-05,6.435205079924344e-08,1.2423180351106566e-06,0.0007463153451681137
1,0.809289276599884,4.334031473263167e-06,2.8480282708187588e-05,0.0003502995823509991,4.679242192651145e-05,5.074615572198127e-08,0.19028085470199585
2,0.806470513343811,2.5609285785321845e-06,0.0005953036597929895,9.905212209559977e-05,0.00019082703511230648,2.9640354171078798e-08,0.19264179468154907
3,0.8307006359100342,2.7868479719472816e-06,0.0010896380990743637,0.0001677420805208385,0.00014376490435097367,1.9895230707334122e-07,0.1678953468799591
4,0.9852929711341858,2.4568091703258688e-06,0.0007997331558726728,0.00012824540317524225,5.219140803092159e-06,2.9746779262040945e-08,0.013771455734968185
5,0.8852370977401733,5.635842171614058e-06,0.0004984009428881109,0.0005302619538269937,2.179547300329432e-05,4.1822080021347574e-08,0.11370687931776047
6,0.9588018655776978,7.555856882390799e-06,0.0002618677099235356,9.805581794353202e-05,6.657102176177432e-07,3.695704720030335e-08,0.04082998260855675
7,0.9973351955413818,1.4862872603771393e-06,4.725414328277111e-06,1.1800329048128333e-05,2.3776294266752984e-09,3.5408113774337835e-08,0.002646707696840167
8,0.9718003273010254,2.232832230220083e-06,9.328085070592351e-06,7.93330036685802e-06,1.3298161150032684e-07,1.79255899013242e-08,0.028179895132780075
9,0.915942370891571,2.3629445422557183e-06,3.357601963216439e-05,0.00011953784996876493,3.1628367196390172e-06,3.65880538311103e-07,0.08389873057603836
10,0.9192506074905396,5.182725544727873e-06,5.9862359194085e-05,0.0004714833339676261,1.0921455213974696e-05,2.0804515088457265e-07,0.0802016630768776
11,0.9626940488815308,1.85389637863409e-06,6.21745566604659e-05,0.0003115012077614665,2.584354115242604e-05,9.726817573607605e-09,0.03690469637513161
12,0.9038015604019165,1.372923179587815e-05,8.747913670958951e-05,0.00027380650863051414,2.8004118576063775e-05,1.5585433388309866e-08,0.09579554945230484
13,0.32176870107650757,4.365609129308723e-06,1.751174931996502e-05,8.597814303357154e-05,8.253948180936277e-06,2.948351562892526e-09,0.6781151294708252
14,0.7854987382888794,2.3047208742354997e-05,0.00011829538561869413,0.000899025471881032,4.1878065530909225e-05,7.254862310901444e-08,0.21341903507709503
15,0.9823642373085022,5.2513946684484836e-06,7.86646796768764e-06,8.642156899441034e-05,1.4669993788629654e-06,2.1275118555763584e-08,0.017534710466861725
16,0.9399460554122925,7.2040716077026445e-06,7.341933724092087e-06,0.0001226883614435792,2.5061426640604623e-06,2.7743602970531356e-08,0.059914253652095795
17,0.9659249186515808,1.7573815057403408e-05,9.716713066154625e-06,4.31892549386248e-05,5.069847475169809e-07,4.033483591570075e-08,0.03400411084294319
18,0.8843331933021545,2.0122179194004275e-05,2.3677790522924624e-05,1.6809919543447904e-05,6.450272849178873e-07,6.937725771649639e-08,0.11560555547475815
19,0.9953616261482239,1.3019472362429951e-06,2.348419002373703e-06,1.0677968930394854e-05,3.810257354075475e-08,2.2855657366704918e-09,0.004623864311724901
20,0.9707919955253601,1.244943746314675e-06,6.455425136664417e-06,0.00011632859241217375,3.0047847303649178e-06,4.5259103131911615e-08,0.02908085472881794
21,0.9144635796546936,6.582275773325819e-07,4.206278845231282e-06,0.00036795472260564566,4.582385372486897e-06,8.739626622400465e-08,0.08515922725200653
22,0.7799670100212097,1.0733040198829258e-06,1.3629673958348576e-05,0.0002974262461066246,3.388272671145387e-05,7.981430627523878e-08,0.21968677639961243
23,0.721108078956604,2.198827587562846e-06,5.359472197596915e-06,0.0005397496279329062,1.1289700523775537e-05,2.0172215897673595e-07,0.27833306789398193
24,0.6802983283996582,7.027695687611413e-07,2.6675131721276557e-06,0.0001598004746483639,2.8017097974952776e-06,4.344944315448629e-08,0.3195357620716095
25,0.9086139798164368,1.816014105315844e-06,6.823609055572888e-06,0.00032064548577181995,3.938182544516167e-06,1.0018887053320213e-07,0.09105268865823746
26,0.8354855179786682,2.0171682990621775e-07,3.5158598166162847e-07,6.150676199467853e-05,8.675975209371245e-07,2.9170355020369243e-09,0.1644514799118042
27,0.9384670257568359,4.0911365317697346e-07,1.2365646853140788e-06,2.099855373671744e-05,6.512266850222659e-07,1.4733106956654751e-09,0.06150968372821808
28,0.8687943816184998,1.1563254531665734e-07,4.200910552754067e-07,1.342522409686353e-05,2.9338710305637505e-07,9.005102774573004e-10,0.13119152188301086
29,0.9033812880516052,4.262889774508949e-08,2.7387082823793207e-08,6.921683052496519e-06,6.096790627907467e-08,9.566217956669121e-11,0.09661164879798889
30,0.993495762348175,8.125925710089632e-09,6.726515522359477e-08,1.015563270811981e-06,7.507474641954559e-09,3.072059551190165e-10,0.00650321040302515
31,0.9840299487113953,1.9643174198336055e-07,1.4523851454839587e-08,1.236844354934874e-06,3.283554317334847e-09,2.258905063001748e-09,0.015968726947903633
32,0.960905909538269,5.422462550086493e-07,2.44306429522112e-05,2.4092462354019517e-06,1.7223911754626897e-06,7.475483698726748e-08,0.03906509280204773
33,0.9662163257598877,3.0709747989021707e-06,1.238510049006436e-05,8.467658517474774e-06,3.4044285257550655e-06,4.4205754079484905e-07,0.03375563770532608
34,0.9996219277381897,2.5850633846857818e-06,5.243118721409701e-07,2.4448045223834924e-06,3.644954116310828e-09,3.2025153018366836e-07,0.00037218310171738267
35,0.9998055100440979,3.1547099297313252e-06,1.5350915418821387e-06,1.9782107756327605e-06,2.8056874601389836e-09,1.9119461569516716e-07,0.00018768607696983963
36,0.999372661113739,2.1602878405246884e-05,6.261571797949728e-06,2.469705350449658e-06,3.5157068367652755e-08,3.679017765989556e-07,0.0005963521543890238
37,0.9999256134033203,2.6868026452575577e-06,1.6578847862547264e-05,1.590270244378189e-06,1.8939481094548682e-08,1.516803926904231e-08,5.348518243408762e-05
38,0.9992935657501221,1.3252421922516078e-05,1.0685919733077753e-05,1.4441441180679249e-06,3.840388558273844e-07,1.3180573432691745e-07,0.0006807645549997687
39,0.9978841543197632,1.2297369721636642e-05,4.196957524982281e-05,8.749094604354468e-07,4.085569287326507e-07,9.603726169871152e-08,0.002060365630313754
40,0.9966235160827637,1.1242960681556724e-05,0.000313153286697343,1.5470634480152512e-06,1.6070537185441935e-06,1.400168088139253e-07,0.0030487452168017626
41,0.9941179156303406,4.244735919201048e-06,0.00016809441149234772,3.915826709999237e-06,8.280497354462568e-07,8.78470075349469e-07,0.0057041943073272705
42,0.9888062477111816,2.7987371140625328e-06,0.00019137414346914738,1.3644944374391343e-05,2.387185304542072e-06,1.4188152590577374e-06,0.010982023552060127
43,0.8386470079421997,9.486618182563689e-06,0.0033088719937950373,8.9043183834292e-05,0.0001449224801035598,2.1721227312809788e-05,0.1577790230512619
44,0.9964776635169983,3.826825377473142e-06,8.79437993717147e-06,4.943245130561991e-06,7.433598057104973e-07,3.1473197736886505e-07,0.003503949847072363
45,0.9974493384361267,6.768308139726287e-06,2.8382232812873553e-06,2.3487744329031557e-05,2.2833276602796104e-08,1.981954255825258e-06,0.002515360014513135
46,0.9961522221565247,2.8203846795804566e-06,7.655553417862393e-06,5.333026638254523e-05,3.2941766647809345e-08,5.474672661875957e-07,0.00378329842351377
47,0.989972710609436,3.3579437968001002e-06,6.8998556344013195e-06,5.545581007027067e-05,6.070658287171682e-08,1.8439525319990935e-06,0.009959937073290348
48,0.934230625629425,4.933778200211236e-06,2.2231472030398436e-05,4.623219865607098e-05,2.0530324036371894e-06,1.2062056384820607e-06,0.06569281220436096
