frames,neutral,happy,sad,angry,fearful,disgusted,surprised
0,0.5847303867340088,0.11814852058887482,0.2841937839984894,0.00843790266662836,3.691556048579514e-05,0.0001189627218991518,0.004333562683314085
1,0.5847303867340088,0.11814852058887482,0.2841937839984894,0.00843790266662836,3.691556048579514e-05,0.0001189627218991518,0.004333562683314085
2,0.5847303867340088,0.11814852058887482,0.2841937839984894,0.00843790266662836,3.691556048579514e-05,0.0001189627218991518,0.004333562683314085
3,0.5847303867340088,0.11814852058887482,0.2841937839984894,0.00843790266662836,3.691556048579514e-05,0.0001189627218991518,0.004333562683314085
4,0.5847303867340088,0.11814852058887482,0.2841937839984894,0.00843790266662836,3.691556048579514e-05,0.0001189627218991518,0.004333562683314085
5,0.9508544206619263,0.030746333301067352,0.0011557306861504912,0.016210608184337616,4.748045830638148e-05,0.0005563462036661804,0.0004290361830499023
6,0.8621124029159546,0.06363819539546967,0.0005162793677300215,0.07125677913427353,2.9218885174486786e-05,0.0019871804397553205,0.00046009302604943514
7,0.8621124029159546,0.06363819539546967,0.0005162793677300215,0.07125677913427353,2.9218885174486786e-05,0.0019871804397553205,0.00046009302604943514
8,0.8621124029159546,0.06363819539546967,0.0005162793677300215,0.07125677913427353,2.9218885174486786e-05,0.0019871804397553205,0.00046009302604943514
9,0.8621124029159546,0.06363819539546967,0.0005162793677300215,0.07125677913427353,2.9218885174486786e-05,0.0019871804397553205,0.00046009302604943514
10,0.8621124029159546,0.06363819539546967,0.0005162793677300215,0.07125677913427353,2.9218885174486786e-05,0.0019871804397553205,0.00046009302604943514
11,0.8621124029159546,0.06363819539546967,0.0005162793677300215,0.07125677913427353,2.9218885174486786e-05,0.0019871804397553205,0.00046009302604943514
12,0.8621124029159546,0.06363819539546967,0.0005162793677300215,0.07125677913427353,2.9218885174486786e-05,0.0019871804397553205,0.00046009302604943514
13,0.8621124029159546,0.06363819539546967,0.0005162793677300215,0.07125677913427353,2.9218885174486786e-05,0.0019871804397553205,0.00046009302604943514
14,0.8621124029159546,0.06363819539546967,0.0005162793677300215,0.07125677913427353,2.9218885174486786e-05,0.0019871804397553205,0.00046009302604943514
15,0.8621124029159546,0.06363819539546967,0.0005162793677300215,0.07125677913427353,2.9218885174486786e-05,0.0019871804397553205,0.00046009302604943514
16,0.8803041577339172,0.056332021951675415,0.0008389189024455845,0.05883832275867462,5.451307151815854e-05,0.003065587254241109,0.0005665597273036838
17,0.8803041577339172,0.056332021951675415,0.0008389189024455845,0.05883832275867462,5.451307151815854e-05,0.003065587254241109,0.0005665597273036838
18,0.07708869874477386,0.014408488757908344,0.14492833614349365,0.005833843722939491,1.9609349692473188e-05,0.750985860824585,0.006735070142894983
19,0.10716316103935242,0.019928842782974243,0.15984424948692322,0.006941246800124645,3.8218880945350975e-05,0.6980712413787842,0.008013148792088032
