frames,neutral,happy,sad,angry,fearful,disgusted,surprised
0,0.8936296701431274,0.033236198127269745,0.06288961321115494,0.007020388264209032,9.536805737297982e-05,5.7561184803489596e-05,0.0030713011510670185
1,0.9891468286514282,0.001761249266564846,0.007134521380066872,0.0017205338226631284,1.9275221418979527e-08,1.9202855128241936e-06,0.00023489886370953172
2,0.9891468286514282,0.001761249266564846,0.007134521380066872,0.0017205338226631284,1.9275221418979527e-08,1.9202855128241936e-06,0.00023489886370953172
3,0.2507888078689575,0.004268113523721695,0.7182855010032654,0.02660040371119976,9.102463138788153e-08,1.099359906220343e-05,4.602533226716332e-05
4,0.45308226346969604,0.001030829269438982,0.5293703079223633,0.01645812764763832,1.4117146562853122e-08,7.3350938691874035e-06,5.11738944624085e-05
5,0.16841523349285126,0.827507495880127,0.0010463406797498465,0.0009872716618701816,8.426265412708744e-05,0.0019586586859077215,7.329200002459402e-07
6,0.16527749598026276,0.826880156993866,0.0009146268712356687,0.0010400742758065462,1.8467801055521704e-05,0.005868613254278898,6.393406124516332e-07
7,0.0017268724041059613,2.7864149160450324e-05,0.9951032400131226,1.3531839613278862e-06,0.001479103695601225,0.0016567540587857366,4.816390628548106e-06
8,0.0017268724041059613,2.7864149160450324e-05,0.9951032400131226,1.3531839613278862e-06,0.001479103695601225,0.0016567540587857366,4.816390628548106e-06
9,0.0017268724041059613,2.7864149160450324e-05,0.9951032400131226,1.3531839613278862e-06,0.001479103695601225,0.0016567540587857366,4.816390628548106e-06
10,0.0017268724041059613,2.7864149160450324e-05,0.9951032400131226,1.3531839613278862e-06,0.001479103695601225,0.0016567540587857366,4.816390628548106e-06
11,0.015871774405241013,0.9804513454437256,0.003358593676239252,7.099338836269453e-05,2.2680197275803948e-07,0.00024632972781546414,7.067620799716678e-07
12,0.015871774405241013,0.9804513454437256,0.003358593676239252,7.099338836269453e-05,2.2680197275803948e-07,0.00024632972781546414,7.067620799716678e-07
13,0.01271024439483881,0.5703288316726685,0.41534101963043213,2.4260039936052635e-05,0.0006700552767142653,0.0008772345026955009,4.841432019020431e-05
14,0.04057861864566803,0.8358779549598694,0.11619534343481064,0.003398727858439088,0.0004661745624616742,0.0034680641256272793,1.5020109458419029e-05
15,0.042750950902700424,0.0846971645951271,0.8636842370033264,0.004344525281339884,0.0007918001501820982,0.0037283366546034813,2.8209067295392742e-06
16,0.03514769300818443,0.06298991292715073,0.8617550730705261,0.036537446081638336,0.0025181900709867477,0.0010420101461932063,9.569252142682672e-06
17,0.7989940643310547,0.002294619334861636,0.17601853609085083,0.013353336602449417,0.00034451988176442683,6.213002052390948e-05,0.008932854048907757
18,0.4088890850543976,0.003125944407656789,0.5470571517944336,0.028844669461250305,0.0026631203945726156,0.0011290782131254673,0.008291165344417095
