frames,neutral,happy,sad,angry,fearful,disgusted,surprised
28,0.9974576830863953,0.00010396420111646876,0.0002295377926202491,0.0008661109604872763,3.677831045933999e-06,1.5322852959798183e-06,0.001337550231255591
29,0.9990451335906982,6.104778731241822e-05,0.00011252655531279743,0.000299467530567199,2.8261927127459785e-06,3.146466838188644e-07,0.00047863335930742323
30,0.9990663528442383,6.904322071932256e-05,5.188258000998758e-05,0.000653535476885736,8.617480062866889e-08,8.307625876113889e-07,0.00015819880354683846
31,0.993246853351593,0.00023025159316603094,0.004933015909045935,0.0010073353769257665,7.482829460059293e-06,4.3584291233855765e-06,0.0005705635412596166
32,0.9274178743362427,0.0019455056171864271,0.06682293117046356,0.003627209924161434,3.56113901034405e-06,1.5083171092555858e-05,0.00016780197620391846
33,0.9902500510215759,0.0004175751528237015,0.0006223664386197925,0.008104934357106686,3.0660335141874384e-06,1.458995757275261e-05,0.0005873593036085367
34,0.9988710880279541,0.0001903387310449034,0.00010798004950629547,0.0002459238166920841,6.779189334338298e-07,8.521508334524697e-07,0.0005833733594045043
35,0.9980754852294922,0.0002955195668619126,0.0002891940821427852,0.0009280584054067731,1.8039394262814312e-06,8.654712360112171e-07,0.00040895299753174186
36,0.9972081780433655,0.00017126825696323067,3.6471323255682364e-05,0.0016430686227977276,3.589689754335268e-07,3.7983566016919212e-06,0.0009366070735268295
37,0.9988896250724792,4.305180482333526e-05,6.0657115682261065e-05,0.0004160171083640307,8.374141771128052e-07,1.0059327451017452e-06,0.000588980212341994
38,0.9992811679840088,4.7341025492642075e-05,2.6755145881907083e-05,0.00023336062440648675,7.464521445399441e-07,2.2119041886980995e-07,0.0004104992258362472
39,0.9992688298225403,0.00010707910405471921,2.4306864361278713e-05,8.383717067772523e-05,7.367282819359389e-07,3.0388022764782363e-07,0.0005148786003701389
40,0.995931088924408,0.0005147772026248276,0.0004903299850411713,0.001528630848042667,9.085053534363396e-06,4.753240318677854e-06,0.0015212640864774585
41,0.9931917190551758,0.00022618958610109985,0.0007923640660010278,0.003552495501935482,1.6706961105228402e-05,5.180314474273473e-06,0.0022154785692691803
42,0.9977359175682068,0.00014298423775471747,5.348348349798471e-05,0.0002730977430474013,1.0313494840374915e-06,8.131856930049253e-07,0.0017925443826243281
43,0.9993107318878174,6.99853480909951e-05,2.5975299649871886e-05,0.00010161091631744057,1.1854496051455499e-07,3.4677941584959626e-07,0.0004914147430099547
44,0.9929482340812683,0.0008790984866209328,0.0005242078332230449,0.001909153419546783,2.5875559003907256e-05,2.0624929675250314e-05,0.0036927075125277042
45,0.9985822439193726,0.00013190081517677754,6.069814844522625e-05,0.0004837516462430358,1.393812681271811e-06,2.560139819252072e-06,0.0007375448476523161
46,0.9971426129341125,0.0003164245863445103,0.0001986299321288243,0.0009414936066605151,1.2783380043401849e-05,4.103839728486491e-06,0.0013841534964740276
47,0.9970244765281677,0.000651516776997596,0.0008309288532473147,0.0004698474076576531,6.9310690378188156e-06,4.0643267311679665e-06,0.0010122020030394197
48,0.9845786094665527,0.004317359067499638,0.0013084515230730176,0.004777240566909313,8.066865120781586e-05,0.0001344897464150563,0.004803317598998547
49,0.9979935884475708,0.0017859941581264138,4.1756466089282185e-05,6.7636028688866645e-06,1.7734699042648572e-07,7.20588161584601e-07,0.00017111706256400794
50,0.9924295544624329,0.006255555432289839,0.0009187388350255787,5.437918662209995e-05,1.7355139334540581e-06,0.00015044365136418492,0.00018973123223986477
51,0.9921337962150574,0.006722931284457445,0.0007386328652501106,4.388028537505306e-05,2.79305936601304e-06,3.0116649213596247e-05,0.00032804033253341913
52,0.9793142080307007,0.00487440824508667,0.0018414794467389584,0.00018800607358571142,7.922687655081972e-05,0.00010368924995418638,0.013598942197859287
53,0.9946338534355164,0.0016450324328616261,0.0012853973312303424,0.00018466066103428602,2.170522384403739e-05,0.00010657701204763725,0.0021229020785540342
54,0.868387758731842,0.0471014603972435,0.07381679117679596,0.0023532873019576073,2.7244827833783347e-06,0.008296784944832325,4.1140359826385975e-05
55,0.4715477526187897,0.3199370503425598,0.20679207146167755,3.328713501105085e-05,3.622020869897824e-07,0.00168308534193784,6.298418611550005e-06
56,0.7920145988464355,0.14623089134693146,0.03599553927779198,0.00032155733788385987,1.8717315697358572e-06,0.02539312280714512,4.241321948939003e-05
57,0.9980252981185913,0.0008480109390802681,0.001029966282658279,2.6058469302370213e-05,2.476846702847979e-06,1.796767901396379e-05,5.024001075071283e-05
58,0.9997258186340332,7.115773769328371e-05,0.0001769730297382921,7.74518139223801e-06,3.4583626984385774e-07,1.2682127135121846e-06,1.690431236056611e-05
